recording_num	first_language	origin_city	origin_country	Age	Gender	Experience	classification	file_name	language_symbol	date_added
1	sicilian	fiumedinisi	sicily	77	male	23	naturalistic	sicilian1.mov	scn	6/15/2005 17:09
1	sindhi	karachi	pakistan	26	male	8	academic	sindhi1.mov	snd	11/17/2005 10:45
1	sinhalese	colombo	sri lanka	33	female	4	academic	sinhalese1.mov	sin	6/15/2005 17:09
2	sinhalese	colombo	sri lanka	28	female	11	academic	sinhalese2.mov	sin	6/15/2005 17:09
3	sinhalese	colombo	sri lanka	25	female	8	academic	sinhalese3.mov	sin	3/20/2006 10:22
4	sinhalese	katunayake	sri lanka	40	male	15	academic	sinhalese4.mov	sin	11/6/2008 22:16
5	sinhalese	colombo	sri lanka	26	female	13	academic	sinhalese5.mov	sin	10/17/2013 20:41
1	slovak	kosice	slovak republic	25	female	14	academic	slovak1.mov	slk	6/15/2005 17:09
2	slovak	piestany	slovak republic	23	female	17	academic	slovak2.mov	slk	6/15/2005 17:09
3	slovak	nitra	slovak republic	51	female	16	academic	slovak3.mov	slk	6/15/2005 17:09
4	slovak	bratislava	slovakia	20	female	15	academic	slovak4.mov	slk	3/4/2011 16:18
5	slovak	povazska bystrika	slovakia	32	female	11	academic	slovak5.mov	slk	3/9/2011 20:13
1	slovenian	slovenj gradec	slovenia	25	female	6	academic	slovenian1.mov	slv	3/13/2007 16:15
2	slovenian	ljubljana	slovenia	20	male	4	academic	slovenian2.mov	slv	3/24/2009 0:58
1	somali	mogadishu	somalia	26	female	24	academic	somali1.mov	som	6/15/2005 17:09
2	somali	erigavo	somalia	59	male	8	academic	somali2.mov	som	10/25/2006 10:47
3	somali	borama	somalia	50	female	10	academic	somali3.mov	som	10/25/2006 10:58
4	somali	mogadishu	somalia	25	female	7	academic	somali4.mov	som	3/4/2011 16:19
5	somali	mogadishu	somalia	39	male	18	academic	somali5.mov	som	3/9/2011 20:13
6	somali	hargeysa	somalia	32	male	17	academic	somali6.mov	som	3/17/2011 9:52
1	spanish	caracas	venezuela	24	male	17	academic	spanish1.mov	spa	6/15/2005 17:09
2	spanish	puerto la cruz	venezuela	20	male	12	academic	spanish2.mov	spa	6/15/2005 17:10
3	spanish	bogota	colombia	17	female	16	academic	spanish3.mov	spa	6/15/2005 17:10
4	spanish	cabanas	el salvador	21	female	17	academic	spanish4.mov	spa	6/15/2005 17:10
5	spanish	bogota	colombia	52	female	13	naturalistic	spanish5.mov	spa	6/15/2005 17:10
6	spanish	lima	peru	20	male	19	academic	spanish6.mov	spa	6/15/2005 17:10
7	spanish	bogota	colombia	21	female	20	academic	spanish7.mov	spa	6/15/2005 17:10
8	spanish	san salvador	el salvador	21	male	12	academic	spanish8.mov	spa	6/15/2005 17:10
9	spanish	araure	venezuela	20	male	17	academic	spanish9.mov	spa	6/15/2005 17:10
10	spanish	san luis de la reina	el salvador	48	male	47	academic	spanish10.mov	spa	6/15/2005 17:09
11	spanish	lima	peru	49	female	28	academic	spanish11.mov	spa	6/15/2005 17:09
12	spanish	oviedo	spain	25	male	8	academic	spanish12.mov	spa	6/15/2005 17:09
13	spanish	duitama	colombia	29	female	11	academic	spanish13.mov	spa	6/15/2005 17:10
14	spanish	pereira	colombia	34	female	15	academic	spanish14.mov	spa	6/15/2005 17:10
15	spanish	san juan	puerto rico	54	male	4	academic	spanish15.mov	spa	6/15/2005 17:10
16	spanish	buenos aires	argentina	44	male	25	naturalistic	spanish16.mov	spa	6/15/2005 17:10
17	spanish	puebla	mexico	22	female	9	academic	spanish17.mov	spa	6/15/2005 17:10
18	spanish	la paz	bolivia	22	male	17	academic	spanish18.mov	spa	6/15/2005 17:10
19	spanish	havana	cuba	25	female	17	academic	spanish19.mov	spa	6/15/2005 17:10
20	spanish	managua	nicaragua	45	male	30	academic	spanish20.mov	spa	6/15/2005 17:10
21	spanish	santiago	chile	25	male	18	naturalistic	spanish21.mov	spa	6/15/2005 17:10
22	spanish	madrid	spain	32	female	11	academic	spanish22.mov	spa	6/15/2005 17:10
23	spanish	santiago	chile	22	male	7	academic	spanish23.mov	spa	6/15/2005 17:10
24	spanish	mexico city	mexico	27	male	5	academic	spanish24.mov	spa	6/15/2005 17:10
25	spanish	san jose	costa rica	26	male	21	academic	spanish25.mov	spa	11/17/2005 10:45
26	spanish	burgos	spain	18	male	6	academic	spanish26.mov	spa	12/1/2005 11:44
27	spanish	zaragoza	spain	34	male	14	academic	spanish27.mov	spa	12/1/2005 11:44
28	spanish	san miguel	el salvador	20	female	18	academic	spanish28.mov	spa	12/1/2005 11:44
29	spanish	maracaibo	venezuela	18	male	10	academic	spanish29.mov	spa	12/8/2005 12:17
30	spanish	buenos aires	argentina	18	male	5	academic	spanish30.mov	spa	12/8/2005 12:17
31	spanish	guayaquil	ecuador	31	female	7	academic	spanish31.mov	spa	12/19/2005 11:37
32	spanish	santa cruz	bolivia	26	male	22	academic	spanish32.mov	spa	12/19/2005 11:37
33	spanish	caracas	venezuela	18	male	15	academic	spanish33.mov	spa	6/13/2006 14:10
34	spanish	cartagena	spain	28	male	11	academic	spanish34.mov	spa	6/13/2006 14:10
35	spanish	mexico city	mexico	28	male	17	academic	spanish35.mov	spa	6/13/2006 14:10
36	spanish	montevideo	uruguay	27	male	25	academic	spanish36.mov	spa	6/13/2006 14:10
37	spanish	tegucigalpa	honduras	50	female	17	academic	spanish37.mov	spa	12/12/2006 12:29
38	spanish	tegucigalpa	honduras	53	male	13	academic	spanish38.mov	spa	10/12/2006 11:07
39	spanish	pamplona	spain	20	male	3	academic	spanish39.mov	spa	1/31/2007 18:03
40	spanish	cartago	costa rica	20	male	6	academic	spanish40.mov	spa	3/19/2007 10:45
41	spanish	bonao	dominican republic	25	male	6	naturalistic	spanish41.mov	spa	9/10/2007 12:40
42	spanish	bogota	colombia	80	female	18	academic	spanish42.mov	spa	5/14/2007 12:33
43	spanish	santiago-dr	dominican republic	43	male	16	academic	spanish43.mov	spa	9/17/2007 10:28
44	spanish	la romana	dominican republic	37	female	4	academic	spanish44.mov	spa	9/17/2007 10:28
45	spanish	santiago-dr	dominican republic	47	female	12	academic	spanish45.mov	spa	5/14/2007 12:33
46	spanish	santo domingo	dominican republic	33	male	14	academic	spanish46.mov	spa	9/24/2007 13:07
47	spanish	santo domingo	dominican republic	25	female	12	academic	spanish47.mov	spa	9/24/2007 13:07
48	spanish	bilbao	spain	21	male	6	academic	spanish48.mov	spa	9/24/2007 13:07
49	spanish	tandil	argentina	31	male	6	academic	spanish49.mov	spa	9/27/2007 10:51
50	spanish	santo domingo	dominican republic	27	male	15	academic	spanish50.mov	spa	9/27/2007 10:51
51	spanish	caguas	puerto rico	20	male	6	academic	spanish51.mov	spa	
52	spanish	popayan	colombia	29	female	21	academic	spanish52.mov	spa	10/4/2007 10:27
53	spanish	bogota	colombia	33	male	6	academic	spanish53.mov	spa	10/4/2007 10:27
54	spanish	vina del mar	chile	25	male	18	academic	spanish54.mov	spa	10/15/2007 10:28
55	spanish	tandil	argentina	36	male	9	academic	spanish55.mov	spa	10/15/2007 10:28
56	spanish	monterrey	mexico	22	male	8	academic	spanish56.mov	spa	4/7/2008 11:58
57	spanish	montevideo	uruguay	33	male	11	academic	spanish57.mov	spa	6/24/2009 22:38
58	spanish	bogota	colombia	31	male	18	academic	spanish58.mov	spa	6/24/2009 22:38
59	spanish	mayaguez	puerto rico	31		5	naturalistic	spanish59.mov	spa	6/24/2009 22:38
60	spanish	santiago-dr	dominican republic	18	female	9	naturalistic	spanish60.mov	spa	6/24/2009 22:38
61	spanish	azuaga	spain	67	male	39	naturalistic	spanish61.mov	spa	8/14/2008 20:10
62	spanish	buenos aires	argentina	63	female	19	academic	spanish62.mov	spa	8/14/2008 20:11
63	spanish	la coruna	spain	32	female	10	academic	spanish63.mov	spa	9/22/2008 10:06
64	spanish	medellin	colombia	28	male	12	academic	spanish64.mov	spa	9/22/2008 10:05
65	spanish	barranquilla	colombia	32	male	12	naturalistic	spanish65.mov	spa	2/22/2009 11:54
66	spanish	san salvador	el salvador	30	male	12	naturalistic	spanish66.mov	spa	2/22/2009 11:54
67	spanish	santa marta	colombia	48	female	14	academic	spanish67.mov	spa	6/24/2009 22:37
68	spanish	san fernando	chile	27	male	14	academic	spanish68.mov	spa	11/24/2009 23:05
69	spanish	caracas	venezuela	20	female	7	naturalistic	spanish69.mov	spa	11/25/2009 23:32
70	spanish	bogota	colombia	30	female	10	academic	spanish70.mov	spa	11/29/2009 21:45
71	spanish	rosario	argentina	24	male	6	academic	spanish71.mov	spa	12/6/2009 13:49
72	spanish	miami	usa	20	female	5	naturalistic	spanish72.mov	spa	12/26/2009 22:28
73	spanish	merida	venezuela	19	male	15	academic	spanish73.mov	spa	1/3/2010 23:11
74	spanish	zaragoza	spain	44	male	14	academic	spanish74.mov	spa	2/28/2010 9:46
75	spanish	lima	peru	28	female	5	academic	spanish75.mov	spa	4/15/2010 21:08
76	spanish	la paz	bolivia	27	male	10	academic	spanish76.mov	spa	6/1/2010 13:20
77	spanish	jalisco	mexico	45	male	13	academic	spanish77.mov	spa	6/25/2010 20:45
78	spanish	lima	peru	55	female	5	academic	spanish78.mov	spa	9/4/2010 12:24
79	spanish	lamas	peru	70	female	22	academic	spanish79.mov	spa	11/22/2010 20:49
80	spanish	bogota	colombia	77	female	75	naturalistic	spanish80.mov	spa	4/7/2013 16:11
81	spanish	san juan	puerto rico	63	female	7	academic	spanish81.mov	spa	2/8/2013 8:14
82	spanish	la paz	bolivia	49	male	14	academic	spanish82.mov	spa	4/7/2013 16:12
83	spanish	la paz	bolivia	48	male	14	academic	spanish83.mov	spa	11/23/2010 15:48
84	spanish	buenos aires	argentina	19	female	4	academic	spanish84.mov	spa	11/23/2010 15:52
85	spanish	buenos aires	argentina	44	female	6	academic	spanish85.mov	spa	11/23/2010 15:54
86	spanish	buenos aires	argentina	23	male	4	academic	spanish86.mov	spa	11/23/2010 23:33
87	spanish	la paz	bolivia	55	male	9	academic	spanish87.mov	spa	11/23/2010 23:37
88	spanish	la paz	bolivia	53	male	25	naturalistic	spanish88.mov	spa	11/23/2010 23:39
89	spanish	monterrey	mexico	22	male	13	academic	spanish89.mov	spa	3/17/2011 9:48
90	spanish	caracas	venezuela	23	female	3	naturalistic	spanish90.mov	spa	4/3/2011 10:49
91	spanish	caracas	venezuela	20	female	7	naturalistic	spanish91.mov	spa	4/6/2011 15:14
92	spanish	cardenas	cuba	54	male	9	naturalistic	spanish92.mov	spa	4/6/2011 15:19
93	spanish	santa rosa	honduras	29	female	18	naturalistic	spanish93.mov	spa	4/6/2011 15:23
94	spanish	bogota	colombia	19	male	6	academic	spanish94.mov	spa	4/6/2011 15:30
95	spanish	juarez	mexico	31	female	21	naturalistic	spanish95.mov	spa	7/21/2013 18:32
96	spanish	arequipa	peru	29	female	12	academic	spanish96.mov	spa	4/6/2011 15:53
97	spanish	bogota	colombia	52	female	19	academic	spanish97.mov	spa	4/6/2011 15:54
98	spanish	veracruz	mexico	34	male	29	naturalistic	spanish98.mov	spa	4/6/2011 15:57
99	spanish	lima	peru	20	female	4	academic	spanish99.mov	spa	7/27/2011 19:02
100	spanish	iquitos	peru	30	female	26	academic	spanish100.mov	spa	8/1/2011 23:03
101	spanish	la union	el salvador	39	female	19	naturalistic	spanish101.mov	spa	4/2/2012 23:42
102	spanish	cochabamba	bolivia	31	male	26	academic	spanish102.mov	spa	4/4/2012 22:11
103	spanish	san miguel	el salvador	46	male	15	naturalistic	spanish103.mov	spa	4/10/2012 8:01
104	spanish	san miguel	el salvador	28	female	20	naturalistic	spanish104.mov	spa	4/13/2012 23:49
105	spanish	jerez de la frontera	spain	41	female	10	academic	spanish105.mov	spa	4/16/2012 19:22
106	spanish	lima	peru	21	male	5	academic	spanish106.mov	spa	4/18/2012 10:43
107	spanish	san salvador	el salvador	36	male	14	naturalistic	spanish107.mov	spa	4/18/2012 13:20
108	spanish	medellin	colombia	36	male	24	academic	spanish108.mov	spa	4/20/2012 14:40
109	spanish	maracay	venezuela	21	male	16	academic	spanish109.mov	spa	7/11/2012 22:28
110	spanish	caracas	venezuela	20	male	18	academic	spanish110.mov	spa	10/24/2012 14:49
111	spanish	santiago	chile	55	male	33	naturalistic	spanish111.mov	spa	11/12/2012 10:09
112	spanish	la paz	bolivia	25	male	15	academic	spanish112.mov	spa	11/16/2012 10:18
113	spanish	cochabamba	bolivia	19	male	8	academic	spanish113.mov	spa	11/16/2012 21:24
114	spanish	seville	spain	22	female	8	naturalistic	spanish114.mov	spa	3/19/2013 20:02
115	spanish	la paz	bolivia	58	female	8	academic	spanish115.mov	spa	5/22/2013 23:46
116	spanish	bogota	colombia	37	male	6	academic	spanish116.mov	spa	6/11/2013 10:21
117	spanish	madrid	spain	46	male	12	academic	spanish117.mov	spa	11/2/2013 18:37
118	spanish	monterrey	mexico	48	female	13	academic	spanish118.mov	spa	11/8/2013 20:10
119	spanish	madrid	spain	40	female	11	naturalistic	spanish119.mov	spa	11/8/2013 22:28
120	spanish	bogota	colombia	25	female	2	academic	spanish120.mov	spa	11/15/2013 20:53
121	spanish	pasaquina	el salvador	34	male	21	academic	spanish121.mov	spa	11/16/2013 11:43
122	spanish	toluca	mexico	26	female	10	academic	spanish122.mov	spa	11/17/2013 12:01
123	spanish	ilbague	colombia	57	female	14	academic	spanish123.mov	spa	11/17/2013 18:09
124	spanish	santa cruz	bolivia	22	male	5	naturalistic	spanish124.mov	spa	11/17/2013 18:51
125	spanish	lima	peru	23	male	9	naturalistic	spanish125.mov	spa	11/17/2013 23:51
126	spanish	colon	panama	54	female	5	naturalistic	spanish126.mov	spa	11/19/2013 23:14
127	spanish	san salvador	el salvador	34	male	19	academic	spanish127.mov	spa	11/24/2013 21:58
128	spanish	lima	peru	30	female	7	academic	spanish128.mov	spa	12/3/2013 20:52
129	spanish	havana	cuba	47	female	30	naturalistic	spanish129.mov	spa	12/16/2013 19:43
1	sundanese	kuningan	indonesia	37	female	15	academic	sundanese1.mov	sun	12/6/2005 15:22
1	susu	conakry	guinea	24	male	18	academic	susu1.mov	sus	3/24/2009 0:59
1	swedish	solna	sweden	56	female	11	academic	swedish1.mov	swe	6/15/2005 17:10
2	swedish	uppsala	sweden	20	male	10	academic	swedish2.mov	swe	6/15/2005 17:10
3	swedish	stockholm	sweden	24	male	10	academic	swedish3.mov	swe	6/15/2005 17:10
4	swedish	lulea	sweden	22	male	10	academic	swedish4.mov	swe	6/15/2005 17:10
5	swedish	goteborg	sweden	18	male	13	academic	swedish5.mov	swe	3/30/2006 11:20
6	swedish	goteborg	sweden	26	male	7	academic	swedish6.mov	swe	2/6/2007 10:18
7	swedish	sollentuna	sweden	21	female	11	academic	swedish7.mov	swe	
8	swedish	helsinki	finland	22	female	10	academic	swedish8.mov	swe	8/30/2007 15:07
9	swedish	uddevalla	sweden	20	male	10	academic	swedish9.mov	swe	3/23/2009 18:55
10	swedish	lidkoping	sweden	19	female	9	academic	swedish10.mov	swe	3/23/2009 18:55
11	swedish	espoo	finland	36	female	10	academic	swedish11.mov	swe	4/15/2011 17:23
12	swedish	malmo	sweden	23	male	7	academic	swedish12.mov	swe	4/6/2011 15:34
13	swedish	umea	sweden	28	female	10	academic	swedish13.mov	swe	4/6/2011 15:42
14	swedish	vetlanda	sweden	23	male	9	academic	swedish14.mov	swe	7/4/2013 11:29
15	swedish	stokholm	sweden	22	male	12	academic	swedish15.mov	swe	11/16/2013 11:40
16	swedish	goteborg	swedish	39	female	11	academic	swedish16.mov	swe	11/17/2013 19:45
17	swedish	farjestaden	sweden	20	female	8	naturalistic	swedish17.mov	swe	11/24/2013 22:24
1	swiss german	eischoll	switzerland	21	male	10	academic	swissgerman1.mov	gsw	2/27/2006 19:02
2	swiss german	winterthur	switzerland	42	female	14	academic	swissgerman2.mov	gsw	
3	swiss german	muri	switzerland	30	male	13	academic	swissgerman3.mov	gsw	
4	swiss german	bern	switzerland	24	male	14	academic	swissgerman4.mov	gsw	5/28/2011 14:16
1	sylheti	sylhet	bangladesh	54	male	17	academic	sylheti1.mov	syl	8/30/2007 15:07
1	synthesized			0	male	0		synthesized1.mov		7/1/2005 9:54
2	synthesized			0	female	0		synthesized2.mov		7/1/2005 9:54
3	synthesized			0	female	0		synthesized3.mov		7/1/2005 9:54
4	synthesized			0	male	0		synthesized4.mov		7/1/2005 9:54
1	tagalog	manila	philippines	18	male	10	academic	tagalog1.mov	tgl	6/15/2005 17:10
2	tagalog	urdaneta	philippines	21	female	7	academic	tagalog2.mov	tgl	6/15/2005 17:10
3	tagalog	honiara	solomon islands	19	female	1	naturalistic	tagalog3.mov	tlg	3/20/2006 10:22
4	tagalog	san fernando	philippines	48	female	7	academic	tagalog4.mov	tgl	3/27/2006 10:26
5	tagalog	tarlac city	philippines	42	female	5	naturalistic	tagalog5.mov	tgl	
6	tagalog	quezon city	philippines	20	male	4	academic	tagalog6.mov	tgl	2/13/2008 12:50
7	tagalog	manila	philippines	60	male	6	academic	tagalog7.mov	tgl	4/7/2011 15:35
8	tagalog	cabanatuan city	philippines	62	female	7	academic	tagalog8.mov	tgl	4/19/2012 21:44
9	tagalog	manila	philippines	48	male	7	academic	tagalog9.mov	tgl	7/15/2013 20:43
10	tagalog	manila	philippines	39	female	6	academic	tagalog10.mov	tgl	11/11/2013 23:55
11	tagalog	manila	philippines	59	female	11	academic	tagalog11.mov	tgl	11/17/2013 20:34
12	tagalog	legaspi	philippines	33	female	5	academic	tagalog12.mov	tgl	
1	taishan	taishan	china	21	male	7	academic	taishan1.mov	yue	2/9/2009 16:16
1	taiwanese	ping tung	taiwan	36	female	13	academic	taiwanese1.mov	nan	6/15/2005 17:10
2	taiwanese	taipei	taiwan	24	female	17	academic	taiwanese2.mov	nan	6/15/2005 17:10
3	taiwanese	tainan	taiwan	30	female	13	academic	taiwanese3.mov	nan	6/15/2005 17:10
4	taiwanese	kao-hsiung	taiwan	45	female	21	naturalistic	taiwanese4.mov	nan	6/15/2005 17:10
5	taiwanese	tainan	taiwan	27	male	15	naturalistic	taiwanese5.mov	nan	11/28/2005 10:01
6	taiwanese	tai chung	taiwan	33	female	13	academic	taiwanese6.mov	nan	4/7/2008 11:58
7	taiwanese	taipei	taiwan	65	famale	35	academic	taiwanese7.mov	nan	11/29/2013 18:56
1	tamil	colombo	sri lanka	39	male	7	academic	tamil1.mov	tam	2/27/2006 19:02
2	tamil	madras	india	35	female	4	naturalistic	tamil2.mov	tam	8/11/2005 15:49
3	tamil	chennai	india	26	male	10	naturalistic	tamil3.mov	tam	6/13/2006 14:10
4	tamil	colombo	sri lanka	58	female	3	academic	tamil4.mov	tam	5/9/2012 21:51
5	tamil	coimbatore	india	36	female	5	academic	tamil5.mov	tam	2/3/2013 18:01
1	tatar	kargali	russia	29	female	10	academic	tatar1.mov	tat	6/15/2005 17:10
1	telugu	kadapa	india	31	male	6	academic	telugu1.mov	tel	6/15/2005 17:10
2	telugu	guntur	india	18	male	6	academic	telugu2.mov	tel	3/3/2006 12:24
1	teochew	guangdong province								
1	tetun-dili	baucau	timor-leste	37	female	25	academic	tetundili1.mov	tdt	11/10/2008 0:05
1	thai	khon kaen	thailand	25	female	10	academic	thai1.mov	tha	6/15/2005 17:10
2	thai	chiang mai	thailand	20	male	10	academic	thai2.mov	tha	6/15/2005 17:10
3	thai	bangkok	thailand	22	male	4	academic	thai3.mov	tha	3/22/2006 10:26
4	thai	songkhla	thailand	23	female	7	academic	thai4.mov	sou	3/27/2006 10:26
5	thai	bangkok	thailand	25	male	10	academic	thai5.mov	tha	11/30/2006 15:08
6	thai	sukhothai	thailand	27	male	11	academic	thai6.mov	tha	5/23/2007 13:03
7	thai	phrae	thailand	26	female	10	academic	thai7.mov	tha	2/22/2009 11:55
8	thai	bangkok	thailand	37	male	25	academic	thai8.mov	tha	3/22/2009 15:59
9	thai	bangkok	thailand	18	female	6	academic	thai9.mov	tha	3/22/2009 11:59
10	thai	bangkok	thailand	30	male	6	naturalistic	thai10.mov	tha	6/27/2011 20:59
11	thai	bang na	thailand	18	male	13	naturalistic	thai11.mov	tha	9/23/2012 9:48
12	thai	bangkok	thailand	33	male	8	academic	thai12.mov	tha	1/23/2013 14:50
13	thai	nakhon si thammarat	thailand	69	female	7	academic	thai13.mov	tha	11/16/2013 16:32
1	tibetan	lhasa	tibet	26	female	13	academic	tibetan1.mov	bod	6/15/2005 17:10
2	tibetan	khamba	tibet	41	female	35	academic	tibetan2.mov	bod	6/15/2005 17:10
3	tibetan	mysore	india	20	female	7	academic	tibetan3.mov	bod	6/15/2005 17:10
1	tigrigna	adigrat	ethiopia	25	female	17	academic	tigrigna1.mov	tir	6/15/2005 17:10
2	tigrigna	asmara	eritrea	23	female	20	academic	tigrigna2.mov	tir	6/15/2005 17:10
3	tigrigna	asmara	eritrea	44	male	7	academic	tigrigna3.mov	tir	3/22/2006 10:26
4	tigrigna	asmara	eritrea	52	female	14	academic	tigrigna4.mov	tir	12/12/2006 12:29
5	tigrigna	asmara	eritrea	45	male	10	academic	tigrigna5.mov	tir	3/28/2009 21:56
6	tigrigna	adigrat	ethiopia	58	female	15	academic	tigrigna6.mov	tir	3/4/2011 16:19
7	tigrigna	asmara	eritrea	37	female	7	academic	tigrigna7.mov	tir	11/20/2013 23:18
1	tok pisin	madang	papua new guinea	38	male	4	academic	tokpisin1.mov	tpi	6/15/2005 17:10
1	tswana	kalamare	botswana	31	male	7	academic	tswana1.mov	tsn	2/27/2006 19:02
2	tswana	lobatse	botswana	32	female	6	academic	tswana2.mov	tsn	8/6/2009 14:01
1	turkish	bingol	turkey	27	female	26	academic	turkish1.mov	tur	6/15/2005 17:10
2	turkish	ankara	turkey	24	male	16	academic	turkish2.mov	tur	6/15/2005 17:10
3	turkish	adana	turkey	27	male	12	academic	turkish3.mov	tur	6/15/2005 17:10
4	turkish	kayseri	turkey	20	male	14	academic	turkish4.mov	tur	6/15/2005 17:10
5	turkish	istanbul	turkey	30	female	11	academic	turkish5.mov	tur	6/15/2005 17:10
6	turkish	istanbul	turkey	19	male	14	academic	turkish6.mov	tur	6/15/2005 17:10
7	turkish	izmir	turkey	19	male	13	academic	turkish7.mov	tur	3/30/2006 11:20
8	turkish	sivas	turkey	37	male	17	academic	turkish8.mov	tur	11/14/2005 19:16
9	turkish	istanbul	turkey	25	male	11	academic	turkish9.mov	tur	6/13/2006 14:10
10	turkish	ankara	turkey	27	male	11	academic	turkish10.mov	tur	11/9/2006 14:17
11	turkish	kocaeli	turkey	24	female	23	academic	turkish11.mov	tur	3/19/2008 19:18
12	turkish	giresun	turkey	25	male	20	academic	turkish12.mov	tur	4/5/2007 14:44
13	turkish	istanbul	turkey	18	female	3	naturalistic	turkish13.mov	tur	
14	turkish	istanbul	turkey	23	female	6	academic	turkish14.mov	tur	11/12/2007 15:47
15	turkish	ankara	turkey	18	male	10	academic	turkish15.mov	tur	11/19/2007 14:28
16	turkish	kars	turkey	25	male	12	academic	turkish16.mov	tur	11/19/2007 14:28
17	turkish	ankara	turkey	31	male	6	academic	turkish17.mov	tur	11/19/2007 14:28
18	turkish	stuttgart	germany	27	male	9	academic	turkish18.mov	tur	7/25/2008 11:28
19	turkish	istanbul	turkey	25	male	18	academic	turkish19.mov	tur	10/14/2008 12:24
20	turkish	kocaeli	turkey	19	female	9	academic	turkish20.mov	tur	6/24/2009 22:36
21	turkish	istanbul	turkey	18	female	4	naturalistic	turkish21.mov	tur	5/27/2011 10:51
22	turkish	istanbul	turkey	23	male	6	academic	turkish22.mov	tur	5/27/2011 10:51
23	turkish	adana	turkey	37	female	11	academic	turkish23.mov	tur	5/27/2011 10:51
24	turkish	istanbul	turkey	31	male	12	academic	turkish24.mov	tur	5/27/2011 10:52
25	turkish	kars	turkey	32	male	26	academic	turkish25.mov	tur	3/12/2012 10:19
26	turkish	sivas	turkey	45	male	22	naturalistic	turkish26.mov	tur	11/18/2012 23:46
27	turkish	istanbul	turkey	18	female	7	academic	turkish27.mov	tur	2/28/2013 10:51
28	turkish	istanbul	turkey	24	female	4	naturalistic	turkish28.mov	tur	8/21/2013 22:47
29	turkish	ankara	turkey	21	female	11	academic	turkish29.mov	tur	11/9/2013 15:45
1	turkmen	balkanabat	turkmenistan	24	male	10	academic	turkmen1.mov	tuk	8/1/2013 23:32
1	twi	kumasi	ghana	25	female	12	academic	twi1.mov	aka	6/15/2005 17:10
2	twi	ajumako	ghana	33	male	6	academic	twi2.mov	aka	6/15/2005 17:10
4	twi	tema	ghana	22	female	6	academic	twi4.mov	aka	9/17/2013 22:54
1	ukrainian	kyiv	ukraine	26	male	17	academic	ukrainian1.mov	ukr	3/13/2007 16:15
2	ukrainian	akhtyrka	ukraine	53	female	44	academic	ukrainian2.mov	ukr	3/19/2008 14:12
3	ukrainian	odessa	ukraine	55	female	12	academic	ukrainian3.mov	ukr	
4	ukrainian	kiev	ukraine	18	male	8	academic	ukrainian4.mov	ukr	9/8/2008 14:49
5	ukrainian	kiev	ukraine	18	male	10	academic	ukrainian5.mov	ukr	9/15/2008 12:50
6	ukrainian	priluki	ukraine	22	female	11	academic	ukrainian6.mov	ukr	2/16/2009 13:25
7	ukrainian	kiev	ukraine	18	male	8	academic	ukrainian7.mov	ukr	3/17/2011 9:53
8	ukrainian	luhansk	ukraine	23	male	17	naturalistic	ukrainian8.mov	ukr	4/7/2011 15:34
9	ukrainian	zaporizhzhya	ukraine	30	male	20	academic	ukrainian9.mov	ukr	8/6/2011 21:40
10	ukrainian	lvivska oblast	ukraine	25	female	7	academic	ukrainian10.mov	ukr	11/19/2013 23:05
1	urdu	karachi	pakistan	22	male	18	academic	urdu1.mov	urd	6/15/2005 17:10
2	urdu	sialkot	pakistan	48	female	6	academic	urdu2.mov	urd	6/15/2005 17:10
3	urdu	karachi	pakistan	25	male	3	academic	urdu3.mov	urd	3/27/2006 10:26
4	urdu	kuwait city	kuwait	29	male	4	academic	urdu4.mov	urd	3/19/2008 19:19
5	urdu	karachi	pakistan	23	male	12	academic	urdu5.mov	urd	9/3/2008 12:54
6	urdu	bangalore	india	24	female	3	academic	urdu6.mov	urd	11/26/2008 22:21
7	urdu	islamabad	pakistan	23	male	5	academic	urdu7.mov	urd	2/16/2009 13:25
8	urdu	abu dhabi	united arab emirates	21	female	5	academic	urdu8.mov	urd	4/7/2013 13:06
9	urdu	alexandria	usa	20	female	5	academic	urdu9.mov	urd	11/11/2011 22:08
10	urdu	karachi	pakistan	20	male	3	academic	urdu10.mov	urd	3/5/2012 19:45
11	urdu	karachi	pakistan	20	male	6	academic	urdu11.mov	urd	4/4/2012 22:15
12	urdu	islamabad	pakistan	19	female	4	academic	urdu12.mov	urd	4/19/2012 23:38
13	urdu	lahore	pakistan	22	female	4	naturalistic	urdu13.mov	urd	11/2/2013 18:32
1	uyghur	urumqi	china	46	female	45	academic	uyghur1.mov	uig	11/18/2012 22:58
2	uyghur	kashgar	china	34	female	32	naturalistic	uyghur2.mov	uig	4/7/2008 11:58
3	uyghur	urumqi	china	49	female	29	naturalistic	uyghur3.mov	uig	11/18/2012 23:42
1	uzbek	samarkand	uzbekistan	39	female	39	academic	uzbek1.mov	uzn	6/15/2005 17:10
2	uzbek	kabul	afghanistan	35	female	28	academic	uzbek2.mov	uzs	6/15/2005 17:10
3	uzbek	tashkent	uzbekistan	40	male	8	academic	uzbek3.mov	uzn	3/13/2007 16:15
1	vietnamese	can tho	vietnam	29	male	12	academic	vietnamese1.mov	vie	6/15/2005 17:10
2	vietnamese	ho chi minh city	vietnam	29	male	25	academic	vietnamese2.mov	vie	6/15/2005 17:10
3	vietnamese	vinh long	vietnam	28	female	9	academic	vietnamese3.mov	vie	6/15/2005 17:10
4	vietnamese	hanoi	vietnam	25	female	15	academic	vietnamese4.mov	vie	6/15/2005 17:10
